DATE,01:J1,02:J2,03:J4,04:J5,05:J6,06:J6A,07:J7,08:J8,09:J9,10:J10,11:J11,12:J11A,13:J12,14:J13,15:J14,16:J15,17:J15A,18:J16,19:J17,20:J18,21:J19,22:J20,23:J21,24:J21A,25:J22,26:J23,27:J23A,28:J24,29:J24A,30:J25,31:J26,32:J27,33:J28,34:J29,35:J29A,36:J30,37:J31,38:J32,39:J33,40:J34,41:J35,42:J35A,43:J36,44:J37,45:J38,46:J39,47:J40,48:J41,49:J42,50:J43|44,51:J45,52:J46,53:J47,54:J48
2023-05-07 06:30:19.279317,70.0,67.51478,68.75851,70.0,69.593575,64.876366,61.309414,65.423004,63.258514,58.47118,58.446247,65.64306,60.496243,68.18559,68.22508,67.95965,67.108086,69.93655,70.0,70.0,70.0,68.69316,62.50777,69.89241,69.66338,64.9618,69.299934,70.0,70.0,68.7197,66.052315,66.74765,67.50026,68.9722,67.222626,67.27339,62.544067,55.36728,61.885437,66.831985,65.24397,67.86343,67.108086,68.71016,68.20464,67.72946,68.77241,51.999905,60.781013,70.0,70.0,70.0,70.0,NA
2023-05-07 07:00:22.080628,67.72946,70.0,69.91021,69.88381,70.0,66.92265,62.963634,66.484024,67.32926,58.47118,58.116882,61.515877,58.916515,70.0,69.45586,69.75456,65.24397,70.0,70.0,68.46132,69.99538,70.0,63.430584,69.66828,70.0,68.831116,69.446754,70.0,70.0,69.24565,67.17041,67.87025,70.0,70.0,68.97219,68.21523,66.95348,64.55736,64.405815,69.17941,67.72946,70.0,70.0,68.61288,70.0,66.48672,65.924614,51.33948,60.638016,66.515114,63.379856,70.0,70.0,NA
2023-05-07 07:30:25.099174,70.0,70.0,70.0,70.0,70.0,69.65539,63.586197,69.026306,69.55427,59.154835,59.524303,64.30647,61.682106,66.61704,68.626854,68.74201,69.81607,70.0,70.0,68.202705,65.02663,69.00643,62.569176,68.0283,70.0,68.28029,70.0,70.0,69.116455,67.14188,64.06542,69.71372,70.0,70.0,70.0,70.0,69.32228,67.25909,66.33114,68.6961,65.24397,67.86343,70.0,70.0,70.0,69.22075,68.06978,53.164543,60.47769,70.0,68.9722,69.217766,70.0,NA
2023-05-07 08:00:27.990997,70.0,68.89081,69.06325,70.0,68.35083,66.613594,59.447674,68.5543,66.80816,58.47118,58.57357,65.45536,63.37559,70.0,69.94072,70.0,70.0,70.0,70.0,70.0,70.0,70.0,66.97832,70.0,70.0,70.0,70.0,70.0,70.0,70.0,66.92112,64.14202,69.25489,70.0,70.0,70.0,68.8176,64.83884,61.687786,67.24614,67.72946,69.27434,69.731606,70.0,67.91216,65.36825,66.98955,52.873383,59.060608,70.0,67.108086,67.72946,68.9722,NA
2023-05-07 08:30:31.306021,64.001236,68.22722,66.894394,64.35598,66.48672,64.93491,65.24398,67.60032,65.54405,58.47118,58.7009,60.65329,60.78063,70.0,68.831894,68.62691,69.70482,70.0,70.0,69.215225,70.0,69.62781,70.0,70.0,70.0,68.831116,65.87671,70.0,70.0,70.0,70.0,70.0,70.0,69.95571,68.46536,70.0,70.0,64.83884,61.70077,67.24614,67.108086,70.0,67.72946,70.0,70.0,70.0,70.0,52.504112,61.706123,70.0,67.72946,70.0,70.0,NA
2023-05-07 09:00:34.579365,62.13712,66.632545,69.842926,70.0,70.0,63.256237,57.58356,68.344536,66.86854,59.030266,60.310356,62.412525,61.060734,67.17325,68.36586,64.23143,63.66748,67.407745,70.0,67.2163,69.37622,70.0,64.942024,70.0,70.0,70.0,65.59444,70.0,68.27871,70.0,70.0,69.23314,67.31301,67.88578,70.0,69.05464,69.20558,62.14395,61.6399,66.2795,67.108086,68.9722,70.0,70.0,70.0,68.475105,67.04881,51.417587,60.31738,70.0,70.0,68.65095,70.0,NA
2023-05-07 09:30:37.720312,69.593575,69.032486,69.06325,68.44758,67.72946,63.132614,65.44794,63.981373,63.940414,58.65803,58.116882,63.44932,61.28824,67.108086,69.8126,67.38418,67.951965,66.78601,70.0,66.39409,60.237892,70.0,68.70978,69.74299,69.39106,70.0,70.0,69.593575,69.73783,70.0,70.0,69.75501,70.0,68.0916,66.60125,66.96859,67.34148,64.83884,61.052734,65.451195,65.24397,67.86343,68.00553,70.0,70.0,70.0,69.23127,52.291065,60.123425,70.0,68.9722,70.0,68.9722,NA
2023-05-07 10:00:40.941346,68.35083,69.15499,70.0,68.54433,69.593575,68.35408,61.722084,68.783295,66.64736,57.72523,57.66019,64.12954,61.4546,66.35639,63.84349,66.71691,67.951965,66.143745,69.14378,68.54114,68.27838,70.0,65.26688,69.51887,68.21121,66.416176,66.18172,67.72946,68.234344,69.77779,69.842865,70.0,70.0,70.0,70.0,70.0,68.46752,63.11205,65.09593,67.31531,67.72946,68.937996,68.5581,69.1469,70.0,67.97801,70.0,52.291065,57.318596,68.697014,68.35083,65.18164,70.0,NA
2023-05-07 10:30:44.228077,67.72946,67.685036,66.10282,68.705574,68.9722,69.03727,63.586197,68.285225,68.67198,58.47118,59.89102,65.50372,59.931747,68.055275,68.78745,68.69612,67.951965,67.83316,67.857735,62.082623,66.77873,67.83216,62.574097,60.99279,65.79553,68.01163,69.763115,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.3158,69.70401,70.0,64.145386,67.26714,69.73162,67.108086,63.79885,68.00553,70.0,70.0,67.35664,67.329865,53.20359,56.941708,69.53677,70.0,70.0,70.0,NA
2023-05-07 11:00:47.574880,64.622604,59.4317,64.87196,68.87545,68.35083,67.23496,62.137123,68.46218,68.4112,62.44854,64.86199,68.04545,62.189724,68.61148,70.0,68.74201,69.86221,70.0,68.32918,54.827,63.125175,67.108086,68.80342,70.0,63.66603,70.0,66.98399,70.0,68.9722,69.21567,70.0,70.0,67.20536,70.0,68.743126,70.0,70.0,65.597534,61.830376,67.72947,67.72946,70.0,70.0,70.0,70.0,69.71785,70.0,55.397923,59.243256,69.31839,70.0,70.0,70.0,NA
2023-05-07 11:30:50.676609,70.0,69.26495,69.44714,67.140335,65.86535,63.692177,59.857967,63.8773,63.27974,62.51083,66.68875,67.68356,61.682106,68.54632,69.508934,68.62691,69.52846,69.47394,70.0,69.717865,65.610664,70.0,65.00988,70.0,70.0,70.0,70.0,70.0,70.0,69.89662,69.842865,68.11054,68.69065,69.23143,67.72946,70.0,68.83655,64.62944,60.595165,70.0,70.0,70.0,69.93887,69.7782,70.0,68.9722,69.03147,52.873383,57.597004,66.47252,67.72946,66.775696,67.108086,NA
2023-05-07 12:00:53.538124,70.0,68.90666,70.0,70.0,69.593575,63.8158,58.825115,65.41716,67.20806,64.93403,68.05882,67.95188,61.4546,67.17325,66.94167,69.133194,69.52846,70.0,70.0,70.0,70.0,70.0,66.69011,70.0,70.0,66.288605,68.82538,68.35083,69.6657,68.63486,64.31471,70.0,70.0,70.0,70.0,69.94225,70.0,63.11205,64.50088,68.558044,65.86535,67.56129,70.0,70.0,70.0,69.345024,69.67482,54.07707,59.202316,69.57937,69.593575,70.0,70.0,NA
2023-05-07 12:30:56.741079,70.0,67.52556,66.01177,65.01823,60.273006,61.769505,55.929337,68.001045,68.6509,66.98351,68.38818,69.14355,62.07597,67.99011,69.800606,68.46593,68.239586,68.9722,70.0,66.41434,57.787518,70.0,66.622765,69.96712,70.0,70.0,64.73533,52.195175,65.676735,68.91063,69.28381,70.0,70.0,69.361046,65.24397,68.54938,68.97219,62.14395,57.787525,62.82737,65.24397,68.46769,68.76493,70.0,70.0,70.0,70.0,52.990543,63.618477,67.63006,66.48672,70.0,70.0,NA
2023-05-07 13:17:38.500479,67.72946,69.24164,67.65031,67.140335,65.24397,66.304535,58.615223,64.5658,69.5323,66.735855,68.64284,66.165405,59.64737,67.30357,62.74362,62.712593,66.42161,66.11186,70.0,70.0,66.26714,69.040665,66.11946,70.0,68.28102,60.880867,56.386593,61.515747,67.72946,66.8338,68.9722,70.0,70.0,70.0,70.0,65.62661,67.20582,60.691807,61.721638,68.6961,68.9722,70.0,70.0,70.0,70.0,70.0,61.55304,52.408226,59.174404,68.9722,68.35083,68.36292,70.0,NA
2023-05-07 13:47:41.644143,66.48672,66.94005,66.803345,68.38308,66.48672,67.54728,57.16615,66.65109,66.32607,64.001236,62.04714,64.52331,57.840134,64.32705,66.66354,70.0,70.0,69.27492,60.89437,62.899666,70.0,69.49605,59.663338,70.0,70.0,69.73466,69.90994,69.593575,68.567215,68.16224,69.09684,65.30591,60.458427,55.30204,65.01491,66.289665,66.35107,63.386696,60.16461,62.344334,64.001236,67.56129,70.0,70.0,70.0,66.238174,65.1847,50.757164,59.81839,67.42587,65.86535,60.49408,64.001236,NA
2023-05-07 14:17:45.212758,68.35083,69.199425,67.34556,66.680214,64.001236,66.18091,61.09953,66.13487,68.6509,65.24397,68.552864,70.0,60.890106,65.11365,66.855286,60.54909,65.355225,62.863327,65.17902,67.798256,68.752625,66.52095,68.464485,70.0,68.762764,66.00643,68.531746,67.108086,66.22598,69.33444,69.65589,70.0,66.42081,62.190536,68.694435,67.939064,67.72946,63.11205,59.76791,61.30853,57.16615,70.0,70.0,70.0,70.0,68.475105,66.1464,53.65097,61.36617,70.0,70.0,63.975163,65.24397,NA
2023-05-07 14:47:48.143847,55.302036,63.70737,70.0,70.0,65.86535,65.18542,60.27656,67.43172,68.229485,67.667175,66.35939,67.72946,61.51148,68.54632,68.363396,70.0,69.482315,69.47812,70.0,66.811844,70.0,64.14334,59.764782,62.41225,70.0,65.10289,64.317604,64.001236,63.59624,62.041557,59.096313,69.373924,67.07672,68.48045,68.694435,61.82488,63.94436,61.65991,62.459282,70.0,62.75849,66.16747,70.0,70.0,70.0,69.22075,69.99317,51.417587,58.35607,68.33663,62.13712,64.00123,67.72946,NA
2023-05-07 15:17:51.335676,66.48672,68.36558,69.36799,60.62775,64.622604,68.60784,52.822483,69.170906,70.0,65.11941,62.63116,61.08207,58.067635,65.63495,68.03217,68.69612,69.1947,68.11156,67.27967,67.402435,70.0,68.9722,66.12285,59.852055,68.28795,68.562454,68.98357,69.593575,60.245235,57.193356,65.18352,69.91644,59.734196,56.415157,55.98925,64.09522,59.768322,66.50038,64.14661,67.79863,68.9722,70.0,68.282036,68.07886,70.0,67.4809,66.76776,49.301373,61.96091,68.9438,69.593575,70.0,70.0,NA
2023-05-07 15:47:54.625827,49.709694,59.00694,70.0,70.0,67.108086,65.18542,61.722084,61.035385,56.44495,60.522152,66.19471,67.75902,60.890106,66.61704,69.961006,68.9722,65.30909,65.50224,70.0,69.164795,70.0,69.040665,69.29213,70.0,70.0,70.0,67.89901,69.593575,64.30633,62.232094,66.301605,70.0,64.22166,56.026314,53.323387,59.7766,68.1583,70.0,58.68932,60.065514,64.001236,57.921482,59.582844,68.26348,68.814545,69.22075,67.108086,52.33012,57.338207,67.411674,62.13712,69.9328,70.0,NA
2023-05-07 16:17:57.835053,67.72946,62.869564,59.517097,67.79396,59.651634,64.811295,60.063114,70.0,65.06525,60.522152,59.85367,58.687706,58.518375,66.55188,64.663216,66.71691,67.395706,69.832855,70.0,68.90341,69.77358,63.03236,63.594448,63.62769,62.144047,60.894375,64.81489,68.35083,68.82795,69.50936,68.9722,70.0,69.471214,67.26441,61.467056,61.88456,64.21565,63.798664,61.148148,65.93452,65.24397,67.52708,70.0,70.0,70.0,66.73526,65.32523,53.494747,58.05634,70.0,61.515747,59.01134,67.108086,NA
2023-05-07 16:48:01.144336,64.001236,67.94921,68.66746,67.204834,66.48672,62.57306,58.612858,70.0,67.9297,66.42443,67.01812,67.88214,60.32561,65.86535,63.32875,57.511433,60.87541,69.016655,65.86535,66.8587,58.29911,64.9307,66.1673,68.649666,70.0,70.0,70.0,70.0,68.567215,67.78201,66.983444,65.50491,66.52263,64.001236,62.64395,63.480164,67.45816,65.44654,60.96312,62.620438,62.13712,65.662964,63.10424,65.03948,70.0,65.49252,66.28692,55.728134,56.882446,65.54756,58.408894,58.993683,60.894375,NA
2023-05-07 17:18:04.719816,60.894375,64.97343,64.18333,70.0,68.35083,68.106834,61.93197,67.32558,66.94774,65.86535,65.86535,65.81713,61.572624,69.39809,67.880905,68.62691,67.72947,64.656075,65.393906,61.21534,58.885365,64.1724,70.0,70.0,57.235962,57.659943,61.561207,69.593575,69.92644,66.87365,65.3063,65.14448,63.736217,64.881836,66.208954,67.78921,67.827194,63.94282,59.96626,62.13712,62.13712,68.333725,70.0,69.24418,69.14413,65.6168,63.579662,52.48634,65.2195,70.0,68.9722,61.169056,55.302032,NA
2023-05-07 17:48:08.001542,57.16615,62.009087,62.532906,66.42222,62.75849,65.0618,58.617596,67.25997,67.10839,64.001236,65.28133,67.1563,60.776356,66.9126,60.35023,67.89045,68.638435,67.62996,66.80823,66.83567,64.65994,64.65684,64.9919,62.585365,66.91251,64.84774,68.50902,70.0,68.9722,69.10303,68.84755,66.40786,56.24772,67.756165,68.97219,68.311775,68.46752,63.87074,59.262814,62.13712,62.13712,68.484795,68.558556,68.17613,70.0,66.61099,66.405464,55.92341,58.243275,63.65505,58.408894,56.395924,65.24397,NA
2023-05-07 18:18:11.084662,67.72946,67.377525,67.72946,69.06895,66.48672,66.98772,60.48527,68.72668,60.855377,64.001236,65.902695,63.80333,60.94698,65.344055,61.260773,63.61005,65.577736,66.81262,60.144726,60.867367,61.07661,61.236706,65.08553,62.18812,66.90558,68.760574,67.108086,67.72946,70.0,70.0,69.09684,67.911545,61.39282,55.92734,67.72946,65.27687,64.83702,63.596096,60.362617,64.070404,65.24397,68.519,66.210655,68.26348,69.896,67.23236,68.01051,53.47698,59.684696,67.74366,64.622604,60.375603,66.48672,NA
2023-05-07 18:48:14.434640,61.51575,64.76096,68.90493,70.0,70.0,68.793274,58.825115,70.0,68.09364,69.406715,70.0,67.223175,61.401993,60.69889,58.623486,67.22318,66.26421,64.30204,67.27967,65.15552,69.523346,69.18278,66.439384,66.958664,67.464066,69.93278,67.89901,69.593575,69.52145,66.94251,70.0,70.0,65.19973,65.24397,64.001236,61.36809,64.87494,59.58639,58.102146,61.377697,60.894375,67.57839,67.59143,67.467415,69.27709,65.36825,63.03954,54.059288,57.682453,65.24397,61.515747,60.06403,60.273003,NA
2023-05-07 19:18:17.427430,64.001236,61.529392,70.0,68.44758,66.48672,62.263996,58.825115,67.315155,66.94759,65.24397,63.087856,65.46627,61.96649,66.38665,63.480804,66.601814,70.0,61.828762,57.316074,63.99389,69.7758,63.624672,61.42058,59.254387,61.45286,63.309315,65.87671,68.9722,70.0,69.11824,70.0,70.0,60.164444,59.030262,57.78752,59.56324,63.865585,62.70008,58.430107,62.551277,64.001236,67.259155,68.5581,68.17613,69.738815,66.238174,63.03954,56.04057,55.243206,60.590794,61.515747,57.683033,57.16615,NA
2023-05-07 19:48:21.028577,62.758495,65.82202,66.56587,65.86535,63.37986,62.013493,60.895565,62.29215,62.89777,64.24889,58.04218,58.580242,57.50314,57.16615,64.936264,68.12064,56.989788,59.724907,70.0,67.45575,65.683105,67.108086,54.985497,57.240856,63.596222,68.54894,64.61124,60.894375,59.9845,65.3258,68.288506,68.371475,62.0882,59.289497,70.0,58.765087,64.8939,57.6502,58.395557,70.0,70.0,70.0,69.24871,70.0,70.0,65.24397,59.710907,53.398865,56.18392,66.18313,62.13712,61.435757,62.13712,NA
2023-05-07 20:18:23.995420,70.0,70.0,55.302036,55.431038,55.92341,63.75724,54.47196,64.58459,65.80468,62.819298,60.931732,65.08612,61.515747,65.309135,64.57801,63.35655,57.231262,55.362427,56.373196,56.929478,55.082466,53.569683,63.902164,62.211826,63.805653,66.345634,66.656265,59.03026,58.292404,65.63239,70.0,68.55356,59.059002,52.81655,59.84916,60.431995,61.730175,58.618294,57.610382,58.75416,57.78752,62.288185,64.96791,66.13732,67.970215,66.238174,63.461117,54.059288,56.675896,63.365658,60.894375,61.435757,62.13712,NA
2023-05-07 20:48:27.702984,65.86535,65.12036,68.81389,68.44758,65.24397,65.37086,60.895565,65.13721,64.74396,64.1258,63.92653,57.72841,55.92341,59.747044,64.93731,67.614365,66.26421,63.41707,65.86535,65.15135,59.724083,56.750175,57.827045,54.830082,55.581284,54.962833,54.082027,55.302036,54.059288,56.228065,61.517612,66.308365,54.99175,50.84953,53.552464,59.105473,64.52487,56.891506,55.992153,56.406727,55.92341,64.30337,66.34868,70.0,70.0,68.35083,59.710907,48.719055,56.37387,65.54756,59.651638,60.709885,60.894375,NA
2023-05-07 21:18:31.403987,70.0,70.0,70.0,68.38308,67.72946,63.942673,58.617596,62.440884,63.40153,62.199406,62.96052,63.56728,60.329884,65.24397,65.06122,58.800068,56.433525,55.70426,67.3863,68.67596,59.322285,57.645412,63.139828,66.14047,70.0,70.0,68.64447,68.9722,63.94569,60.77039,60.023716,55.56297,56.062866,55.793793,54.28836,55.43126,63.865585,53.503166,56.121758,56.89005,55.92341,64.45444,66.41792,67.467415,70.0,66.48672,62.077847,54.524445,56.557808,64.608406,59.03026,60.605396,60.894375,NA
2023-05-07 21:48:34.721909,63.37986,68.1014,67.65031,70.0,68.9722,54.862843,60.68686,61.12112,65.28357,66.36215,59.614285,61.513836,52.1383,53.928967,63.19243,68.46593,68.749695,65.96905,67.25802,66.00929,55.594055,55.336273,55.129856,57.118744,65.80246,66.402664,65.92217,62.13712,64.434,59.84597,67.17041,68.29262,63.031036,59.67834,58.457584,57.09258,57.7496,58.206326,59.379093,64.96787,65.24397,68.78693,69.66281,70.0,68.73414,67.4809,64.223015,61.750076,55.060555,61.487347,54.680668,55.73892,55.923405,NA
2023-05-07 22:18:37.938250,62.758495,66.83644,70.0,69.722565,68.35083,61.268497,59.445297,59.44484,61.415924,65.86535,65.70067,61.762146,56.14664,53.63341,62.321075,67.38418,54.346905,52.39534,56.84464,57.7209,60.747257,60.16513,61.4026,63.23045,58.269268,65.18694,70.0,70.0,61.89297,59.059406,56.669422,65.044975,55.452564,55.042805,53.045624,53.06741,60.720814,56.407455,58.72352,57.442535,55.302036,64.10098,66.90127,67.72946,70.0,67.72946,63.94196,61.458916,56.63496,66.18313,70.0,69.6004,70.0,NA
2023-05-07 22:48:41.088470,66.48672,66.66951,68.0342,70.0,69.593575,65.309044,58.825115,63.132084,64.600784,61.08123,66.179436,70.0,56.99552,58.11333,63.342857,69.98476,67.59104,56.126614,58.08738,56.816296,59.434288,63.590435,56.561913,61.417336,64.56665,70.0,66.52081,70.0,69.52145,62.621017,56.295483,56.92586,59.68322,61.489033,54.631973,57.847065,67.089134,62.4186,49.175503,61.6538,57.78752,64.72236,70.0,70.0,70.0,66.85954,58.18711,54.71972,53.407005,66.11213,54.680668,57.57202,62.13712,NA
2023-05-07 23:18:57.229455,65.86535,64.62371,66.803345,67.30158,68.35083,67.54728,61.09953,67.59303,68.45095,66.61129,68.84488,66.69592,60.496243,62.237194,63.673805,58.339687,61.91461,54.600143,58.7304,61.43414,58.70091,66.036514,61.1339,57.5907,66.63327,70.0,66.509445,70.0,70.0,64.74808,66.17696,67.22823,60.988228,56.674393,55.92341,69.58812,67.26269,39.311043,36.71469,57.856407,60.894375,63.79885,70.0,67.914085,68.9578,69.71785,67.72946,59.14743,58.738255,66.818695,60.894375,60.789883,60.894375,NA
2023-05-07 23:49:00.850672,62.758495,64.99564,68.5883,69.49682,67.72946,67.98321,59.03026,68.396576,68.51178,66.11301,64.53263,69.0922,66.88058,65.995674,60.66503,66.25652,62.64724,56.838795,58.30064,68.33524,60.053436,62.27923,54.22316,68.252426,65.52322,66.83943,68.3622,70.0,67.757225,69.00148,61.145535,68.27198,63.73462,62.266735,58.96442,64.496925,66.370026,63.11205,58.736847,54.956768,60.273006,66.150375,66.62475,70.0,70.0,70.0,68.01051,52.621273,54.28588,66.500916,61.515747,63.127464,62.13712,NA
2023-05-08 00:19:04.286244,64.001236,65.34647,67.72946,70.0,67.72946,67.17315,63.796085,70.0,69.43293,65.86535,65.44601,67.51793,59.310375,69.16769,68.90785,64.46162,63.2035,58.99419,56.694706,65.88967,68.0237,68.66928,63.57341,66.510414,57.235962,59.735683,70.0,70.0,70.0,63.37006,67.29505,65.94793,59.34112,61.855114,69.82265,70.0,70.0,59.912617,67.737,69.59413,55.302036,66.805954,68.144005,66.56414,68.2167,65.36825,66.08712,52.291065,60.760395,67.34068,57.78752,57.14166,55.302032,NA
