DATE,01:J1,02:J2,03:J4,04:J5,05:J6,06:J6A,07:J7,08:J8,09:J9,10:J10,11:J11,12:J11A,13:J12,14:J13,15:J14,16:J15,17:J15A,18:J16,19:J17,20:J18,21:J19,22:J20,23:J21,24:J21A,25:J22,26:J23,27:J23A,28:J24,29:J24A,30:J25,31:J26,32:J27,33:J28,34:J29,35:J29A,36:J30,37:J31,38:J32,39:J33,40:J34,41:J35,42:J35A,43:J36,44:J37,45:J38,46:J39,47:J40,48:J41,49:J42,50:J43|44,51:J45,52:J46,53:J47,54:J48
2023-05-07 19:18:17.427430,55.493652,61.343277,63.219902,65.86535,64.11084,67.108086,58.211952,65.84913,66.42541,58.486008,61.30553,59.39441,64.99061,58.33729,58.055313,61.415573,65.33041,63.410786,58.408894,57.524185,58.729095,55.64043,56.375736,59.651634,66.96213,70.0,65.007416,63.249504,64.622604,65.685745,66.89178,63.99889,56.417263,55.302032,55.813248,54.977207,59.49695,58.073727,55.800343,52.962246,52.585194,62.13712,64.380554,66.073456,64.221146,65.599365,66.71359,67.39663,54.61191,56.759613,60.41588,59.239258,59.487217,NA
2023-05-07 19:48:21.028577,57.50135,70.0,70.0,67.73714,69.92266,55.92341,58.015007,59.01761,61.953186,60.504353,53.3421,58.931858,60.785793,61.52114,58.109596,65.08433,64.433426,62.23641,58.408894,67.35648,66.33614,70.0,61.47771,58.408894,58.648895,67.44354,61.095936,57.60138,62.137123,61.76134,61.110687,61.10072,63.985477,60.9187,57.968258,58.134323,59.030266,61.63023,58.284317,61.83287,63.293907,68.9722,67.35014,64.07109,64.74786,65.83554,64.698235,64.44547,56.21373,56.97445,58.887394,58.202698,57.78752,NA
2023-05-07 20:18:23.995420,58.361866,58.47937,62.32914,70.0,70.0,67.108086,60.137154,62.21721,63.8173,58.871586,61.296238,60.235733,59.905,59.508427,65.63053,66.58689,65.24397,56.78762,55.92341,57.06266,66.82597,60.513,60.69805,58.408894,58.168884,61.944622,65.52218,69.756454,70.0,70.0,68.20662,68.24766,59.456436,61.783035,61.877224,60.525745,60.131668,60.161285,60.77585,61.83287,63.293907,67.108086,69.650154,70.0,65.349754,65.39187,62.555317,66.39815,54.543163,56.088825,59.970634,59.030262,60.172653,NA
2023-05-07 20:48:27.702984,59.078793,65.55991,70.0,69.208466,70.0,62.758488,59.34939,65.44798,65.42791,58.486008,60.78926,66.64038,62.462864,55.14804,62.970013,69.192894,59.705467,62.22212,61.515747,65.300674,58.485077,66.70206,68.29165,66.48672,63.234234,69.92903,67.43959,69.397285,67.72946,63.47572,67.44105,67.93814,68.5425,61.658104,61.736065,55.73127,59.115593,59.37095,56.669353,61.4429,62.36848,67.72946,66.5674,66.34847,67.55836,68.49872,66.295395,66.109604,52.747803,66.20879,69.57694,67.31708,65.21621,NA
2023-05-07 21:18:31.403987,64.47952,64.01425,65.5389,59.785122,60.565285,60.273003,55.712795,64.03277,68.41214,66.640945,66.897865,66.58608,63.597023,60.28379,65.25827,67.4086,66.93521,58.032185,62.75849,59.379833,59.67068,69.409004,62.956566,63.37986,63.660583,70.0,65.167336,62.746555,70.0,59.57194,57.021942,59.75715,58.6877,58.290867,58.809944,58.841854,56.742134,65.132256,57.91361,60.200157,70.0,68.9722,66.40604,66.83159,68.52422,67.13789,66.84115,66.73098,56.144974,56.97445,60.432503,58.61648,59.030262,NA
2023-05-07 21:48:34.721909,55.44612,65.71389,67.09168,70.0,70.0,67.108086,57.729645,64.05664,66.985466,64.38681,66.07557,65.41525,60.598755,61.82913,62.741196,67.20826,66.124664,55.216908,55.302036,58.213776,61.816914,57.16615,55.773006,55.92341,59.977074,70.0,67.836075,67.293335,70.0,70.0,70.0,63.276688,62.366974,56.780834,55.302036,55.205532,60.641014,62.706768,58.16276,60.98009,70.0,70.0,70.0,70.0,69.39016,59.088745,55.302036,56.83332,55.095783,62.074036,66.34385,62.555107,60.894375,NA
2023-05-07 22:18:37.938250,56.449722,63.77687,61.97455,64.87422,67.98521,64.622604,53.21365,67.72706,69.278755,64.23259,67.62435,64.95367,63.416058,56.08279,65.469,63.700726,67.64302,60.477673,67.108086,65.75878,62.6823,62.918415,66.85258,66.48672,70.0,62.70895,69.70019,59.792137,65.86535,70.0,70.0,70.0,64.32451,64.56704,66.7776,62.636425,56.304764,57.28339,60.7698,70.0,70.0,67.108086,70.0,68.90382,68.72489,66.7825,65.44715,67.30806,55.854652,64.08902,62.61562,61.309555,61.57981,NA
2023-05-07 22:48:41.088470,62.138123,70.0,67.00387,68.22502,70.0,62.758488,49.879307,65.90143,66.04928,61.59286,68.437355,70.0,62.354286,60.360786,65.84458,58.829918,65.43316,65.58885,70.0,67.72639,60.215866,61.798725,61.222458,62.75849,69.3524,68.42231,69.30371,69.82476,70.0,70.0,67.51315,70.0,65.09985,60.627094,61.29543,55.41117,55.542057,67.33429,61.01744,63.294147,63.221207,64.001236,66.00262,69.7333,70.0,70.0,70.0,68.9722,56.21373,65.85168,67.12472,58.19849,58.445187,NA
2023-05-07 23:18:57.229455,61.038967,70.0,70.0,70.0,70.0,67.72946,58.534286,69.21585,69.15613,67.49366,65.86535,66.7521,64.2184,63.473038,67.00621,67.18791,67.03796,64.09049,70.0,70.0,64.28335,70.0,65.007614,64.001236,58.385986,63.30838,66.54002,62.630814,61.515743,58.68768,59.05782,60.275345,64.229065,70.0,70.0,70.0,70.0,70.0,59.030262,70.0,60.504364,65.24397,60.80532,67.24782,69.52802,64.88859,58.420742,66.30958,52.941353,66.50108,70.0,62.759895,65.90164,NA
2023-05-07 23:49:00.850672,64.00173,70.0,70.0,70.0,70.0,65.24397,54.941917,63.930763,65.68141,62.209785,62.758488,68.32434,67.98282,65.10076,66.98853,68.451004,68.07521,70.0,68.9722,67.69958,64.02028,68.443115,62.694927,49.088326,68.79841,69.665054,68.62903,70.0,70.0,70.0,70.0,70.0,70.0,62.428734,55.59293,62.158653,70.0,70.0,60.397583,64.879745,67.03539,68.9722,70.0,70.0,70.0,63.08408,56.173985,54.969208,50.95244,65.04193,69.78632,54.0607,55.30204,NA
2023-05-08 00:19:04.286244,64.909775,68.831245,64.37223,67.862946,70.0,64.001236,52.45643,65.58197,68.2282,65.86535,68.44665,69.43823,63.633217,64.78739,65.17328,65.88569,70.0,70.0,69.593575,63.844456,67.08904,70.0,70.0,70.0,67.90267,65.45841,56.53311,56.043327,61.515743,64.19794,67.18019,67.83731,70.0,70.0,70.0,70.0,70.0,68.070145,58.285828,67.596634,70.0,68.9722,64.646706,67.59269,69.99284,65.657845,59.57601,58.941696,50.165543,64.54357,70.0,68.9722,68.286766,NA
2023-05-08 00:49:07.513610,62.664436,67.893936,66.41065,69.96332,70.0,60.89438,49.787666,62.75038,61.953186,64.86284,67.0988,68.77431,68.92994,64.32541,69.49441,67.20826,70.0,65.68423,67.108086,67.9928,66.11116,66.20374,65.30178,70.0,66.35857,62.92338,65.52218,67.29274,70.0,68.05135,62.209225,60.577847,64.23344,66.1014,64.80334,62.70478,66.00669,59.25371,61.146553,64.70832,64.60935,70.0,70.0,70.0,70.0,70.0,67.46251,65.24398,47.486507,66.91638,70.0,70.0,70.0,NA
2023-05-08 01:19:10.660394,64.57558,66.02982,65.784065,65.007706,70.0,67.72946,62.201427,68.54023,70.0,65.86089,68.9722,66.650925,61.292507,54.763058,58.88133,68.451004,66.313835,69.19272,67.72946,68.33589,55.92341,68.633804,66.74736,69.593575,70.0,70.0,60.989323,66.3665,70.0,68.23968,60.1288,66.28037,67.995026,70.0,67.21825,65.762375,67.82813,64.84881,64.74567,64.47691,67.802155,68.9722,70.0,68.48908,64.85892,62.75849,64.001236,64.57832,48.63248,66.06984,70.0,70.0,65.14362,NA
